ID,Count
18929,872.9250237386058
18930,894.4087732268733
18931,949.0580609876542
18932,912.0120204638217
18933,851.2667187857452
18934,854.3550077746837
18935,834.1602832557128
18936,760.8334080748509
18937,607.1848644054844
18938,513.8654127682115
18939,424.58863224649133
18940,357.3775348705302
18941,319.91184369595976
18942,343.99210207990444
18943,398.9399797173827
18944,459.40427814130135
18945,593.6507045838518
18946,842.6197544894937
18947,934.1544817546835
18948,944.0515896362374
18949,834.9400314338621
18950,892.7542845780207
18951,881.4780714998569
18952,858.9797279002596
18953,878.9902738902858
18954,900.6232965822063
18955,955.6522980547797
18956,918.3488545503978
18957,857.1814828889924
18958,860.2912299009561
18959,839.9561885705516
18960,766.1198242254211
18961,611.4037010647431
18962,517.4358480152006
18963,427.5387553339301
18964,359.86066238851197
18965,322.13465242034556
18966,346.38222504874875
18967,401.7118910576359
18968,462.5963070004866
18969,597.7755033100939
18970,848.474437829693
18971,940.6451659006007
18972,950.6110407821229
18973,840.7413545882936
18974,898.9573122295349
18975,887.6027498645219
18976,864.9480834671822
18977,885.0976665609696
18978,906.8809996353345
18979,962.292353143251
18980,924.7297181731417
18981,863.1373439053745
18982,866.2686980348146
18983,845.7923649449123
18984,771.4429714072801
18985,615.6518510086393
18986,521.0310913297039
18987,430.50937644126446
18988,362.361043151785
18989,324.37290564521703
18990,348.7889550494748
18991,404.50306216845354
18992,465.8105146871728
18993,601.9289619274148
18994,854.3698006303866
18995,947.1809485623475
18996,957.2160682501166
18997,846.582986446435
18998,905.2034397044952
18999,893.7699836667912
19000,870.9579083109888
19001,891.2474945649474
19002,913.1821824070648
19003,968.978544605452
19004,931.1549172576993
19005,869.1345873841117
19006,872.2876987614161
19007,851.6690921898263
19008,776.8031048346625
19009,619.9295179114841
19010,524.6513150829221
19011,433.5006379926592
19012,364.8787970391991
19013,326.626710681919
19014,351.21240747091815
19015,407.31362687040735
19016,469.0470553040976
19017,606.1112795702225
19018,860.3061255402511
19019,953.7621430930424
19020,963.8669887132264
19021,852.4652070808737
19022,911.4929664687229
19023,899.9800685899891
19024,877.0094905681509
19025,897.4400527510355
19026,919.5271470028028
19027,975.7111930057365
19028,937.6247598553438
19029,875.1735008584716
19030,878.3485206571631
19031,857.5866520605027
19032,782.2004814950831
19033,624.2369068627596
19034,528.2966928437259
19035,436.51268340187147
19036,367.4140447625472
19037,328.8961755874176
19038,353.65269850365956
19039,410.14371991388134
19040,472.3060840247364
19041,610.3226567565513
19042,866.2836971718633
19043,960.3890650230455
19044,970.5641210447689
19045,858.3882985101986
19046,917.826194068789
19047,906.2333023719077
19048,883.1031203771713
19049,903.6756380167203
19050,925.9161976270439
19051,982.4906211358048
19052,944.1395561577517
19053,881.2543738595618
19054,884.4514543035459
19055,863.5453282698427
19056,787.6353601616534
19057,628.5742243769466
19058,531.9673993869742
19059,439.54565707912315
19060,369.9669078723492
19061,331.18140916947823
19062,356.10994514559303
19063,412.99347698553015
19064,475.58775710073724
19065,614.5632953976711
19066,872.30280211534
19067,967.0620320750786
19068,977.3077863336503
19069,864.3525447125141
19070,924.2034261464647
19071,912.5299848190758
19072,889.2390898924875
19073,909.9545493223854
19074,932.3496405979512
19075,989.3171540301722
19076,950.6996185118671
19077,887.3774979302048
19078,890.5967923010676
19079,869.5454065020364
19080,793.1080014054894
19081,632.9416784034285
19082,535.6636107018951
19083,442.5997044380259
19084,372.53750876368196
19085,333.4825209918837
19086,358.5842652075363
19087,415.86303471478493
19088,478.8922318694154
19089,618.8333988077704
19090,878.3637289520811
19091,973.781364179462
19092,984.0983078997641
19093,870.3582316390603
19094,930.6249684532825
19095,918.8704178211353
19096,895.4176932984823
19097,916.2770877056494
19098,938.8277843620463
19099,996.191118981757
19100,957.3052614348808
19101,893.5431666389179
19102,896.7848292832753
19103,875.5871744262627
19104,798.6186676082075
19105,637.3394783364621
19106,539.3855040005251
19107,445.67497190255466
19108,375.1259706820471
19109,335.7996213796879
19110,361.07577731888045
19111,418.7525306804055
19112,482.21966676129693
19113,623.1331717137049
19114,884.4667682686081
19115,980.5473834894565
19116,990.9360113094951
19117,876.4056472279226
19118,937.0911288651974
19119,925.2549053653174
19120,901.6392268235904
19121,922.6435562957992
19122,945.350939508998
19123,1003.1128455575731
19124,963.9568016293117
19125,899.7516755939921
19126,903.0158619308895
19127,881.6709217104835
19128,804.1676229744992
19129,641.7678350252136
19130,543.1332577262018
19131,448.771606914064
19132,377.73241772927884
19133,338.1328214245028
19134,363.58460093327466
19135,421.66210341707387
19136,485.5702213077118
19137,627.4628202648097
19138,890.6122126704894
19139,987.3604143967008
19140,997.8212243913224
19141,882.4950814178324
19142,943.6022173973424
19143,931.6837535510115
19144,907.9039887544952
19145,929.0542603283195
19146,951.9194187865082
19147,1010.0826656145259
19148,970.6545579981855
19149,906.0033224576571
19150,909.2901889860218
19151,887.7969400353252
19152,809.7551335448029
19153,646.2269607838716
19154,546.9070515621232
19155,451.88975793836124
19156,380.3569748694955
19157,340.48223298982765
19158,366.1108563343564
19159,424.59189242203877
19160,488.9440561484458
19161,631.8225520427868
19162,896.800356796376
19163,994.220783546773
19164,1004.7542772515428
19165,888.6268261620743
19166,950.1585462188984
19167,938.1572706044476
19168,914.212279450436
19169,935.5095071595326
19170,958.533537115313
19171,1017.10091331533
19172,977.3988516603297
19173,912.2984069603604
19174,915.608111266504
19175,893.965523108071
19176,815.3814672080553
19177,650.7170694018225
19178,550.7070664399587
19179,455.0295744728208
19180,382.99976793508904
19181,342.8479687164094
19182,368.65466464151564
19183,427.5420381618013
19184,492.3413330394392
19185,636.212576071654
19186,903.031497332123
19187,1001.1288198548439
19188,1011.7355022900924
19189,894.8011754424767
19190,956.760429668054
19191,944.6757668934674
19192,920.5644013576025
19193,942.0096062813284
19194,965.1936116042752
19195,1024.1679251445225
19196,984.1900059657644
19197,918.6372309151313
19198,921.9699316803051
19199,900.1769666767354
19200,821.0468937145379
19201,655.2383761539039
19202,554.5334845485276
19203,458.191207053555
19204,385.66092363276016
19205,345.2301420276457
19206,371.216147815704
19207,430.51268207885204
19208,495.7622148605451
19209,640.6331028277696
19210,909.3059330250164
19211,1008.0848545214524
19212,1018.7652342164881
19213,901.0184252835136
19214,963.4081842670826
19215,951.2395549424108
19216,926.9606590236415
19217,948.5548693360082
19218,971.8999615655939
19219,1031.2840399246033
19220,991.0283465112097
19221,925.020098232056
19222,928.3759552400589
19223,906.4315685442491
19224,826.7516846888079
19225,659.7910978107229
19226,558.38648934253
19227,461.3748072626289
19228,388.3405695495911
19229,347.62886713502064
19230,373.7954286652807
19231,433.50396659845
19232,499.20686562333566
19233,645.0843442499205
19234,915.6239646980953
19235,1015.0892210483804
19236,1025.843810065871
19237,907.278873766491
19238,970.1021287375135
19239,957.8489494470941
19240,933.4013591122532
19241,955.1456101312219
19242,978.6529085301075
19243,1038.449598832273
19244,997.9142011556934
19245,931.4473149328446
19246,934.8264890776844
19247,912.7296285827329
19248,832.4961136427216
19249,664.3754526490502
19250,562.2662655513451
19251,464.5805277353285
19252,391.03883415916323
19253,350.0442590435818
19254,376.3926308519006
19255,436.51603513545206
19256,502.67545047896687
19257,649.5665137494849
19258,921.9858952645734
19259,1022.1422552546437
19260,1032.9715692151656
19261,913.5828210438409
19262,976.842584015413
19263,964.5042672899006
19264,939.8868104178953
19265,961.782144655015
19266,985.4527762627124
19267,1045.6649454147932
19268,1004.8479000362686
19269,937.9191891655041
19270,941.3218424591107
19271,919.0714487478759
19272,838.2804559885501
19273,668.9916604622872
19274,566.1729991878883
19275,467.8085221674804
19276,393.75584682771847
19277,352.4764335574546
19278,379.00787889644437
19279,439.5490321011901
19280,506.16813572609794
19281,654.0798262206658
19282,928.3920297423665
19283,1029.2442952925958
19284,1040.1488533993563
19285,919.9305693535143
19286,983.6298732667763
19287,971.2058275549754
19288,946.4173238805913
19289,968.4647910909807
19290,992.2998907778885
19291,1052.9304256064606
19292,1011.8297755838475
19293,944.4360312191159
19294,947.8623267991089
19295,925.4573330934164
19296,844.1049890521788
19297,673.639942570999
19298,570.1068775575263
19299,471.0589453228175
19300,396.49173782035837
19301,354.92550728539237
19302,381.64129818498645
19303,442.6031029103923
19304,509.68508881886123
19305,658.62449805079
19306,934.8426752687099
19307,1036.3956816641332
19308,1047.3760067278631
19309,926.3224230334663
19310,990.4643219030133
19311,977.9539515435179
19312,952.9932126008321
19313,975.1938698335092
19314,999.1945803553224
19315,1060.2463877451855
19316,1018.8601625391323
19317,950.998153538705
19318,954.4482556762158
19319,931.8875877857122
19320,849.9699920864092
19321,678.3205218335313
19322,574.0680892670614
19323,474.3319530404024
19324,399.24663830729287
19325,357.39159764636986
19326,384.293014974809
19327,445.6783939881575
19328,513.226478374894
19329,663.2007471306868
19330,941.3381411148905
19331,1043.5967572370296
19332,1054.6533757010484
19333,932.7586885362533
19334,997.3462575965591
19335,984.7489627891935
19336,959.6147918545939
19337,981.9697035031556
19338,1006.1371755556551
19339,1067.613182589201
19340,1025.9393979686708
19341,957.6058707402287
19342,961.0799448477757
19343,938.3625211184269
19344,855.8757462843421
19345,683.0336226566897
19346,578.0568242337702
19347,477.62770224209567
19348,402.02068037012623
19349,359.87482287520993
19350,386.96315640045236
19351,448.77505277697264
19352,516.7924741834198
19353,667.8087928651308
19354,947.8787387010678
19355,1050.8478672613644
19356,1061.9813092268207
19357,939.2396744437197
19358,1004.2760102965751
19359,991.5911870736375
19360,966.2823791084481
19361,988.7926169621019
19362,1013.1280092363222
19363,1075.0311633338713
19364,1033.0678212810108
19365,964.2594996256521
19366,967.7577122650714
19367,944.8824435273049
19368,861.8225347928644
19369,687.7794710065035
19370,582.0732736945127
19371,480.94635094008277
19372,404.8139970081925
19373,362.37530202825496
19374,389.6518504798138
19375,451.89322774378496
19376,520.3832472133917
19377,672.4488561833654
19378,954.464781611212
19379,1058.1493593860857
19380,1069.3601586373725
19381,945.7656914817987
19382,1011.2539122447772
19383,998.4809524420821
19384,972.9962940347868
19385,995.6629373297367
19386,1020.1674165675205
19387,1082.5006856286338
19388,1040.2457742429788
19389,970.9593591981447
19390,974.4818780885763
19391,951.4476676050604
19392,867.8106427262189
19393,692.558294419055
19394,586.1176302148972
19395,484.2880582444461
19396,407.62672214492886
19397,364.8931549890721
19398,392.35922612028173
19399,455.0330683871167
19400,523.9989696216858
19401,677.1211595496897
19402,961.0965856081302
19403,1065.5015836756686
19404,1076.7902777060144
19405,952.3370525354035
19406,1018.2802979913558
19407,1005.4185892190769
19408,979.7568585271445
19409,1002.5809939983342
19410,1027.2557350482691
19411,1090.022107594042
19412,1047.4736009960586
19413,977.7057706773674
19414,981.2527647032955
19415,958.0585081163576
19416,873.8403571796805
19417,697.370322011393
19418,590.190087698517
19419,487.6529843707976
19420,410.45899063430005
19421,367.42850247420415
19422,395.0854131249192
19423,458.1947252442362
19424,527.6398147613593
19425,681.8259269741304
19426,967.7744686486153
19427,1072.9048926269074
19428,1084.2720226641468
19429,958.9540726634352
19430,1025.3555044110246
19431,1012.404430024334
19432,986.564396715637
19433,1009.5471186488527
19434,1034.3933045225995
19435,1097.5957898389433
19436,1054.7516480728998
19437,984.4990575148806
19438,988.0706967342319
19439,964.7152820129106
19440,879.911967243313
19441,702.2157844925135
19442,594.2908413962429
19443,491.041290647956
19444,413.31093826726027
19445,369.9814660389542
19446,397.830542198685
19447,461.37834989837233
19448,531.3059571899581
19449,686.5633840231765
19450,974.4987508986801
19451,1080.3596411858077
19452,1091.8057522183306
19453,965.6170691138816
19454,1032.4798707191637
19455,1019.4388097886667
19456,993.4192349824955
19457,1016.5616452668303
19458,1041.5804671958408
19459,1105.2220954777624
19460,1062.080264413923
19461,991.3395454096451
19462,994.9360010619405
19463,971.4183084486713
19464,886.0257640158353
19465,707.0949141744233
19466,598.4200879155859
19467,494.45313952568404
19468,416.1827017782659
19469,372.55216808321507
19470,400.59474495470056
19471,464.5840949859832
19472,534.9975726778873
19473,691.3337578305964
19474,981.269754748914
19475,1087.8661867646094
19476,1099.3918275674885
19477,972.32636133903
19478,1039.6537384880871
19479,1026.5220657700531
19480,1000.3217019777169
19481,1023.6249101584003
19482,1048.8175676510311
19483,1112.9013901479116
19484,1069.4598013840546
19485,998.2275623236408
19486,1001.8490068382064
19487,978.1679087951342
19488,892.1820406185768
19489,712.0079449832787
19490,602.5780252301258
19491,497.8886945824776
19492,419.07441885183107
19493,375.1407318573383
19494,403.3781539205619
19495,467.81211420407544
19496,538.7148382168402
19497,696.1372771083289
19498,988.0878048299392
19499,1095.424889258923
19500,1107.0306124202257
19501,979.0822710107868
19502,1046.8774516634217
19503,1033.6545375698067
19504,1007.2721286348246
19505,1030.7372519664189
19506,1056.1049528654398
19507,1120.6340420273254
19508,1076.8906127895743
19509,1005.1634384975921
19510,1008.8100455018266
19511,984.9644066567475
19512,898.3810922095272
19513,716.9551124705974
19514,606.7648526889982
19515,501.34812053340556
19516,421.9862281291271
19517,377.7472814680413
19518,406.1809025446904
19519,471.0625623175704
19520,542.4579320282794
19521,700.9741721574451
19522,994.9532280279705
19523,1103.0361110649787
19524,1114.7224730122593
19525,985.8851220360917
19526,1054.1513565805894
19527,1040.8365671488516
19528,1014.2708481867273
19529,1037.8990116866933
19530,1063.442972227197
19531,1128.4204218521045
19532,1084.3730548950714
19533,1012.1475064667967
19534,1015.8194507944943
19535,991.8081278864214
19536,904.6232159974942
19537,721.9366538245572
19538,610.9807710264568
19539,504.83158323801047
19540,424.9182692146322
19541,380.37194188436
19542,409.00312520273445
19543,474.33559516672716
19544,546.2270335719876
19545,705.8446748791941
19546,1001.8663535004948
19547,1110.700217097009
19548,1122.4677781239884
19549,992.7352405724566
19550,1061.4758019814224
19551,1048.0684988441265
19552,1021.3181961817043
19553,1045.110532684339
19554,1070.8319775520526
19555,1136.2609029342998
19556,1091.9074864405345
19557,1019.180101077074
19558,1022.8775587768081
19559,998.6994006011581
